codigo,geocodigo,municipio,uf
520005,5200050,Abadia de Goiás,GO
310010,3100104,Abadia dos Dourados,MG
520010,5200100,Abadiânia,GO
310020,3100203,Abaeté,MG
150010,1500107,Abaetetuba,PA
230010,2300101,Abaiara,CE
290010,2900108,Abaíra,BA
290020,2900207,Abaré,BA
410010,4100103,Abatiá,PR
420005,4200051,Abdon Batista,SC
150013,1500131,Abel Figueiredo,PA
420010,4200101,Abelardo Luz,SC
310030,3100302,Abre Campo,MG
260005,2600054,Abreu e Lima,PE
170025,1700251,Abreulândia,TO
310040,3100401,Acaiaca,MG
210005,2100055,Açailândia,MA
290030,2900306,Acajutiba,BA
150020,1500206,Acará,PA
230015,2300150,Acarape,CE
230020,2300200,Acaraú,CE
240010,2400109,Acari,RN
220005,2200053,Acauã,PI
430003,4300034,Aceguá,RS
230030,2300309,Acopiara,CE
510010,5100102,Acorizal,MT
120001,1200013,Acrelândia,AC
520013,5200134,Acreúna,GO
240020,2400208,Açu,RN
310050,3100500,Açucena,MG
350010,3500105,Adamantina,SP
520015,5200159,Adelândia,GO
350020,3500204,Adolfo,SP
410020,4100202,Adrianópolis,PR
290035,2900355,Adustina,BA
260010,2600104,Afogados da Ingazeira,PE
240030,2400307,Afonso Bezerra,RN
320010,3200102,Afonso Cláudio,ES
210010,2100105,Afonso Cunha,MA
260020,2600203,Afrânio,PE
150030,1500305,Afuá,PA
260030,2600302,Agrestina,PE
220010,2200103,Agricolândia,PI
420020,4200200,Agrolândia,SC
420030,4200309,Agronômica,SC
150034,1500347,Água Azul do Norte,PA
310060,3100609,Água Boa,MG
510020,5100201,Água Boa,MT
220020,2200202,Água Branca,PI
250010,2500106,Água Branca,PB
270010,2700102,Água Branca,AL
500020,5000203,Água Clara,MS
310070,3100708,Água Comprida,MG
420040,4200408,Água Doce,SC
210015,2100154,Água Doce do Maranhão,MA
320016,3200169,Água Doce do Norte,ES
290040,2900405,Água Fria,BA
520017,5200175,Água Fria de Goiás,GO
520020,5200209,Água Limpa,GO
240040,2400406,Água Nova,RN
260040,2600401,Água Preta,PE
430005,4300059,Água Santa,RS
350030,3500303,Aguaí,SP
310080,3100807,Aguanil,MG
260050,2600500,Águas Belas,PE
350040,3500402,Águas da Prata,SP
420050,4200507,Águas de Chapecó,SC
350050,3500501,Águas de Lindóia,SP
350055,3500550,Águas de Santa Bárbara,SP
350060,3500600,Águas de São Pedro,SP
310090,3100906,Águas Formosas,MG
420055,4200556,Águas Frias,SC
520025,5200258,Águas Lindas de Goiás,GO
420060,4200606,Águas Mornas,SC
310100,3101003,Águas Vermelhas,MG
430010,4300109,Agudo,RS
350070,3500709,Agudos,SP
410030,4100301,Agudos do Sul,PR
320013,3200136,Águia Branca,ES
250020,2500205,Aguiar,PB
170030,1700301,Aguiarnópolis,TO
310110,3101102,Aimorés,MG
290060,2900603,Aiquara,BA
230040,2300408,Aiuaba,CE
310120,3101201,Aiuruoca,MG
430020,4300208,Ajuricaba,RS
310130,3101300,Alagoa,MG
250030,2500304,Alagoa Grande,PB
250040,2500403,Alagoa Nova,PB
250050,2500502,Alagoinha,PB
260060,2600609,Alagoinha,PE
220025,2200251,Alagoinha do Piauí,PI
290070,2900702,Alagoinhas,BA
350075,3500758,Alambari,SP
310140,3101409,Albertina,MG
210020,2100204,Alcântara,MA
230050,2300507,Alcântaras,CE
250053,2500536,Alcantil,PB
500025,5000252,Alcinópolis,MS
290080,2900801,Alcobaça,BA
210030,2100303,Aldeias Altas,MA
430030,4300307,Alecrim,RS
320020,3200201,Alegre,ES
430040,4300406,Alegrete,RS
220027,2200277,Alegrete do Piauí,PI
430045,4300455,Alegria,RS
310150,3101508,Além Paraíba,MG
150040,1500404,Alenquer,PA
240050,2400505,Alexandria,RN
520030,5200308,Alexânia,GO
310160,3101607,Alfenas,MG
320030,3200300,Alfredo Chaves,ES
350080,3500808,Alfredo Marcondes,SP
310163,3101631,Alfredo Vasconcelos,MG
420070,4200705,Alfredo Wagner,SC
250057,2500577,Algodão de Jandaíra,PB
250060,2500601,Alhandra,PB
260070,2600708,Aliança,PE
170035,1700350,Aliança do Tocantins,TO
290090,2900900,Almadina,BA
170040,1700400,Almas,TO
150050,1500503,Almeirim,PA
310170,3101706,Almenara,MG
240060,2400604,Almino Afonso,RN
410040,4100400,Almirante Tamandaré,PR
430047,4300471,Almirante Tamandaré do Sul,RS
520050,5200506,Aloândia,GO
310180,3101805,Alpercata,MG
430050,4300505,Alpestre,RS
310190,3101904,Alpinópolis,MG
510025,5100250,Alta Floresta,MT
110001,1100015,Alta Floresta D'Oeste,RO
350090,3500907,Altair,SP
150060,1500602,Altamira,PA
210040,2100402,Altamira do Maranhão,MA
410045,4100459,Altamira do Paraná,PR
230060,2300606,Altaneira,CE
310200,3102001,Alterosa,MG
260080,2600807,Altinho,PE
350100,3501004,Altinópolis,SP
350110,3501103,Alto Alegre,SP
140005,1400050,Alto Alegre,RR
430055,4300554,Alto Alegre,RS
210043,2100436,Alto Alegre do Maranhão,MA
210047,2100477,Alto Alegre do Pindaré,MA
110037,1100379,Alto Alegre dos Parecis,RO
510030,5100300,Alto Araguaia,MT
420075,4200754,Alto Bela Vista,SC
510035,5100359,Alto Boa Vista,MT
310205,3102050,Alto Caparaó,MG
240070,2400703,Alto do Rodrigues,RN
430057,4300570,Alto Feliz,RS
510040,5100409,Alto Garças,MT
520055,5200555,Alto Horizonte,GO
315350,3153509,Alto Jequitibá,MG
220030,2200301,Alto Longá,PI
510050,5100508,Alto Paraguai,MT
412862,4128625,Alto Paraíso,PR
110040,1100403,Alto Paraíso,RO
520060,5200605,Alto Paraíso de Goiás,GO
410060,4100608,Alto Paraná,PR
210050,2100501,Alto Parnaíba,MA
410070,4100707,Alto Piquiri,PR
310210,3102100,Alto Rio Doce,MG
320035,3200359,Alto Rio Novo,ES
230070,2300705,Alto Santo,CE
510060,5100607,Alto Taquari,MT
410050,4100509,Altônia,PR
220040,2200400,Altos,PI
350115,3501152,Alumínio,SP
130002,1300029,Alvarães,AM
310220,3102209,Alvarenga,MG
350120,3501202,Álvares Florence,SP
350130,3501301,Álvares Machado,SP
350140,3501400,Álvaro de Carvalho,SP
350150,3501509,Alvinlândia,SP
310230,3102308,Alvinópolis,MG
170070,1700707,Alvorada,TO
430060,4300604,Alvorada,RS
110034,1100346,Alvorada D'Oeste,RO
310240,3102407,Alvorada de Minas,MG
220045,2200459,Alvorada do Gurguéia,PI
520080,5200803,Alvorada do Norte,GO
410080,4100806,Alvorada do Sul,PR
140002,1400027,Amajari,RR
500060,5000609,Amambai,MS
160010,1600105,Amapá,AP
210055,2100550,Amapá do Maranhão,MA
410090,4100905,Amaporã,PR
260090,2600906,Amaraji,PE
430063,4300638,Amaral Ferrador,RS
520082,5200829,Amaralina,GO
220050,2200509,Amarante,PI
210060,2100600,Amarante do Maranhão,MA
290100,2901007,Amargosa,BA
130006,1300060,Amaturá,AM
290110,2901106,Amélia Rodrigues,BA
290115,2901155,América Dourada,BA
350160,3501608,Americana,SP
520085,5200852,Americano do Brasil,GO
350170,3501707,Américo Brasiliense,SP
350180,3501806,Américo de Campos,SP
430064,4300646,Ametista do Sul,RS
230075,2300754,Amontada,CE
520090,5200902,Amorinópolis,GO
250073,2500734,Amparo,PB
350190,3501905,Amparo,SP
280010,2800100,Amparo de São Francisco,SE
310250,3102506,Amparo do Serra,MG
410100,4101002,Ampére,PR
270020,2700201,Anadia,AL
290120,2901205,Anagé,BA
410105,4101051,Anahy,PR
150070,1500701,Anajás,PA
210070,2100709,Anajatuba,MA
350200,3502002,Analândia,SP
130008,1300086,Anamã,AM
170100,1701002,Ananás,TO
150080,1500800,Ananindeua,PA
520110,5201108,Anápolis,GO
150085,1500859,Anapu,PA
210080,2100808,Anapurus,MA
500070,5000708,Anastácio,MS
500080,5000807,Anaurilândia,MS
420080,4200804,Anchieta,SC
320040,3200409,Anchieta,ES
290130,2901304,Andaraí,BA
410110,4101101,Andirá,PR
290135,2901353,Andorinha,BA
310260,3102605,Andradas,MG
350210,3502101,Andradina,SP
430066,4300661,André da Rocha,RS
310280,3102803,Andrelândia,MG
350220,3502200,Angatuba,SP
310285,3102852,Angelândia,MG
500085,5000856,Angélica,MS
260100,2601003,Angelim,PE
420090,4200903,Angelina,SC
290140,2901403,Angical,BA
220060,2200608,Angical do Piauí,PI
170105,1701051,Angico,TO
240080,2400802,Angicos,RN
330010,3300100,Angra dos Reis,RJ
290150,2901502,Anguera,BA
410115,4101150,Ângulo,PR
520120,5201207,Anhanguera,GO
350230,3502309,Anhembi,SP
350240,3502408,Anhumas,SP
520130,5201306,Anicuns,GO
220070,2200707,Anísio de Abreu,PI
420100,4201000,Anita Garibaldi,SC
420110,4201109,Anitápolis,SC
130010,1300102,Anori,AM
430070,4300703,Anta Gorda,RS
290160,2901601,Antas,BA
410120,4101200,Antonina,PR
230080,2300804,Antonina do Norte,CE
220080,2200806,Antônio Almeida,PI
290170,2901700,Antônio Cardoso,BA
420120,4201208,Antônio Carlos,SC
310290,3102902,Antônio Carlos,MG
310300,3103009,Antônio Dias,MG
290180,2901809,Antônio Gonçalves,BA
500090,5000906,Antônio João,MS
240090,2400901,Antônio Martins,RN
410130,4101309,Antônio Olinto,PR
430080,4300802,Antônio Prado,RS
310310,3103108,Antônio Prado de Minas,MG
250077,2500775,Aparecida,PB
350250,3502507,Aparecida,SP
350260,3502606,Aparecida d'Oeste,SP
520140,5201405,Aparecida de Goiânia,GO
520145,5201454,Aparecida do Rio Doce,GO
170110,1701101,Aparecida do Rio Negro,TO
500100,5001003,Aparecida do Taboado,MS
330015,3300159,Aperibé,RJ
320050,3200508,Apiacá,ES
510080,5100805,Apiacás,MT
350270,3502705,Apiaí,SP
210083,2100832,Apicum-Açu,MA
420125,4201257,Apiúna,SC
240100,2401008,Apodi,RN
290190,2901908,Aporá,BA
520150,5201504,Aporé,GO
290195,2901957,Apuarema,BA
410140,4101408,Apucarana,PR
130014,1300144,Apuí,AM
230090,2300903,Apuiarés,CE
280020,2800209,Aquidabã,SE
500110,5001102,Aquidauana,MS
230100,2301000,Aquiraz,CE
420127,4201273,Arabutã,SC
250080,2500809,Araçagi,PB
310320,3103207,Araçaí,MG
280030,2800308,Aracaju,SE
350275,3502754,Araçariguama,SP
290205,2902054,Araças,BA
230110,2301109,Aracati,CE
290200,2902005,Aracatu,BA
350280,3502804,Araçatuba,SP
290210,2902104,Araci,BA
310330,3103306,Aracitaba,MG
260105,2601052,Araçoiaba,PE
230120,2301208,Aracoiaba,CE
350290,3502903,Araçoiaba da Serra,SP
320060,3200607,Aracruz,ES
520160,5201603,Araçu,GO
310340,3103405,Araçuaí,MG
520170,5201702,Aragarças,GO
520180,5201801,Aragoiânia,GO
170130,1701309,Aragominas,TO
170190,1701903,Araguacema,TO
170200,1702000,Araguaçu,TO
510100,5101001,Araguaiana,MT
170210,1702109,Araguaína,TO
510120,5101209,Araguainha,MT
170215,1702158,Araguanã,TO
210087,2100873,Araguanã,MA
520215,5202155,Araguapaz,GO
310350,3103504,Araguari,MG
170220,1702208,Araguatins,TO
210090,2100907,Araioses,MA
500124,5001243,Aral Moreira,MS
290220,2902203,Aramari,BA
430085,4300851,Arambaré,RS
210095,2100956,Arame,MA
350300,3503000,Aramina,SP
350310,3503109,Arandu,SP
310360,3103603,Arantina,MG
350315,3503158,Arapeí,SP
270030,2700300,Arapiraca,AL
170230,1702307,Arapoema,TO
310370,3103702,Araponga,MG
410150,4101507,Arapongas,PR
310375,3103751,Araporã,MG
410160,4101606,Arapoti,PR
410165,4101655,Arapuã,PR
310380,3103801,Arapuá,MG
510125,5101258,Araputanga,MT
420130,4201307,Araquari,SC
250090,2500908,Arara,PB
420140,4201406,Araranguá,SC
350320,3503208,Araraquara,SP
350330,3503307,Araras,SP
230125,2301257,Ararendá,CE
210100,2101004,Arari,MA
430087,4300877,Araricá,RS
230130,2301307,Araripe,CE
260110,2601102,Araripina,PE
330020,3300209,Araruama,RJ
410170,4101705,Araruna,PR
250100,2501005,Araruna,PB
290225,2902252,Arataca,BA
430090,4300901,Aratiba,RS
230140,2301406,Aratuba,CE
290230,2902302,Aratuípe,BA
280040,2800407,Arauá,SE
410180,4101804,Araucária,PR
310390,3103900,Araújos,MG
310400,3104007,Araxá,MG
310410,3104106,Arceburgo,MG
350335,3503356,Arco-Íris,SP
310420,3104205,Arcos,MG
260120,2601201,Arcoverde,PE
310430,3104304,Areado,MG
330022,3300225,Areal,RJ
350340,3503406,Arealva,SP
250110,2501104,Areia,PB
240110,2401107,Areia Branca,RN
280050,2800506,Areia Branca,SE
250115,2501153,Areia de Baraúnas,PB
250120,2501203,Areial,PB
350350,3503505,Areias,SP
350360,3503604,Areiópolis,SP
510130,5101308,Arenápolis,MT
520235,5202353,Arenópolis,GO
240120,2401206,Arês,RN
310440,3104403,Argirita,MG
310445,3104452,Aricanduva,MG
310450,3104502,Arinos,MG
510140,5101407,Aripuanã,MT
110002,1100023,Ariquemes,RO
350370,3503703,Ariranha,SP
410185,4101853,Ariranha do Ivaí,PR
330023,3300233,Armação dos Búzios,RJ
420150,4201505,Armazém,SC
230150,2301505,Arneiroz,CE
220090,2200905,Aroazes,PI
250130,2501302,Aroeiras,PB
220095,2200954,Aroeiras do Itaim,PI
220100,2201002,Arraial,PI
330025,3300258,Arraial do Cabo,RJ
170240,1702406,Arraias,TO
430100,4301008,Arroio do Meio,RS
430107,4301073,Arroio do Padre,RS
430105,4301057,Arroio do Sal,RS
430120,4301206,Arroio do Tigre,RS
430110,4301107,Arroio dos Ratos,RS
430130,4301305,Arroio Grande,RS
420160,4201604,Arroio Trinta,SC
350380,3503802,Artur Nogueira,SP
520250,5202502,Aruanã,GO
350390,3503901,Arujá,SP
420165,4201653,Arvoredo,SC
430140,4301404,Arvorezinha,RS
420170,4201703,Ascurra,SC
350395,3503950,Aspásia,SP
410190,4101903,Assaí,PR
230160,2301604,Assaré,CE
350400,3504008,Assis,SP
120005,1200054,Assis Brasil,AC
410200,4102000,Assis Chateaubriand,PR
250135,2501351,Assunção,PB
220105,2201051,Assunção do Piauí,PI
310460,3104601,Astolfo Dutra,MG
410210,4102109,Astorga,PR
410220,4102208,Atalaia,PR
270040,2700409,Atalaia,AL
130020,1300201,Atalaia do Norte,AM
420180,4201802,Atalanta,SC
310470,3104700,Ataléia,MG
350410,3504107,Atibaia,SP
320070,3200706,Atilio Vivacqua,ES
170255,1702554,Augustinópolis,TO
150090,1500909,Augusto Corrêa,PA
310480,3104809,Augusto de Lima,MG
430150,4301503,Augusto Pestana,RS
240130,2401305,Augusto Severo (Campo Grande),RN
430155,4301552,Áurea,RS
290240,2902401,Aurelino Leal,BA
350420,3504206,Auriflama,SP
520260,5202601,Aurilândia,GO
230170,2301703,Aurora,CE
420190,4201901,Aurora,SC
150095,1500958,Aurora do Pará,PA
170270,1702703,Aurora do Tocantins,TO
130030,1300300,Autazes,AM
350430,3504305,Avaí,SP
350440,3504404,Avanhandava,SP
350450,3504503,Avaré,SP
150100,1501006,Aveiro,PA
220110,2201101,Avelino Lopes,PI
520280,5202809,Avelinópolis,GO
210110,2101103,Axixá,MA
170290,1702901,Axixá do Tocantins,TO
170300,1703008,Babaçulândia,TO
210120,2101202,Bacabal,MA
210125,2101251,Bacabeira,MA
210130,2101301,Bacuri,MA
210135,2101350,Bacurituba,MA
350460,3504602,Bady Bassitt,SP
310490,3104908,Baependi,MG
430160,4301602,Bagé,RS
150110,1501105,Bagre,PA
250140,2501401,Baía da Traição,PB
240140,2401404,Baía Formosa,RN
290250,2902500,Baianópolis,BA
150120,1501204,Baião,PA
290260,2902609,Baixa Grande,BA
220115,2201150,Baixa Grande do Ribeiro,PI
230180,2301802,Baixio,CE
320080,3200805,Baixo Guandu,ES
350470,3504701,Balbinos,SP
310500,3105004,Baldim,MG
520310,5203104,Baliza,GO
420195,4201950,Balneário Arroio do Silva,SC
420205,4202057,Balneário Barra do Sul,SC
420200,4202008,Balneário Camboriú,SC
420207,4202073,Balneário Gaivota,SC
421280,4212809,Balneário Piçarras,SC
430163,4301636,Balneário Pinhal,RS
422000,4220000,Balneário Rincão,SC
410230,4102307,Balsa Nova,PR
350480,3504800,Bálsamo,SP
210140,2101400,Balsas,MA
310510,3105103,Bambuí,MG
230185,2301851,Banabuiú,CE
350490,3504909,Bananal,SP
250150,2501500,Bananeiras,PB
310520,3105202,Bandeira,MG
310530,3105301,Bandeira do Sul,MG
420208,4202081,Bandeirante,SC
500150,5001508,Bandeirantes,MS
410240,4102406,Bandeirantes,PR
170305,1703057,Bandeirantes do Tocantins,TO
150125,1501253,Bannach,PA
290265,2902658,Banzaê,BA
430165,4301651,Barão,RS
350500,3505005,Barão de Antonina,SP
310540,3105400,Barão de Cocais,MG
430170,4301701,Barão de Cotegipe,RS
210150,2101509,Barão de Grajaú,MA
510160,5101605,Barão de Melgaço,MT
310550,3105509,Barão de Monte Alto,MG
430175,4301750,Barão do Triunfo,RS
240145,2401453,Baraúna,RN
250153,2501534,Baraúna,PB
310560,3105608,Barbacena,MG
230190,2301901,Barbalha,CE
350510,3505104,Barbosa,SP
410250,4102505,Barbosa Ferraz,PR
150130,1501303,Barcarena,PA
240150,2401503,Barcelona,RN
130040,1300409,Barcelos,AM
350520,3505203,Bariri,SP
290270,2902708,Barra,BA
420209,4202099,Barra Bonita,SC
350530,3505302,Barra Bonita,SP
220117,2201176,Barra D'Alcântara,PI
290280,2902807,Barra da Estiva,BA
260130,2601300,Barra de Guabiraba,PE
250160,2501609,Barra de Santa Rosa,PB
250157,2501575,Barra de Santana,PB
270050,2700508,Barra de Santo Antônio,AL
320090,3200904,Barra de São Francisco,ES
250170,2501708,Barra de São Miguel,PB
270060,2700607,Barra de São Miguel,AL
510170,5101704,Barra do Bugres,MT
350535,3505351,Barra do Chapéu,SP
290290,2902906,Barra do Choça,BA
210160,2101608,Barra do Corda,MA
510180,5101803,Barra do Garças,MT
430185,4301859,Barra do Guarita,RS
410270,4102703,Barra do Jacaré,PR
290300,2903003,Barra do Mendes,BA
170307,1703073,Barra do Ouro,TO
330030,3300308,Barra do Piraí,RJ
430187,4301875,Barra do Quaraí,RS
430190,4301909,Barra do Ribeiro,RS
430192,4301925,Barra do Rio Azul,RS
290310,2903102,Barra do Rocha,BA
350540,3505401,Barra do Turvo,SP
280060,2800605,Barra dos Coqueiros,SE
430195,4301958,Barra Funda,RS
310570,3105707,Barra Longa,MG
330040,3300407,Barra Mansa,RJ
420210,4202107,Barra Velha,SC
430180,4301800,Barracão,RS
410260,4102604,Barracão,PR
220120,2201200,Barras,PI
230195,2301950,Barreira,CE
290320,2903201,Barreiras,BA
220130,2201309,Barreiras do Piauí,PI
130050,1300508,Barreirinha,AM
210170,2101707,Barreirinhas,MA
260140,2601409,Barreiros,PE
350550,3505500,Barretos,SP
350560,3505609,Barrinha,SP
230200,2302008,Barro,CE
290323,2903235,Barro Alto,BA
520320,5203203,Barro Alto,GO
220140,2201408,Barro Duro,PI
290330,2903300,Barro Preto,BA
290327,2903276,Barrocas,BA
170310,1703107,Barrolândia,TO
230205,2302057,Barroquinha,CE
430200,4302006,Barros Cassal,RS
310590,3105905,Barroso,MG
350570,3505708,Barueri,SP
350580,3505807,Bastos,SP
500190,5001904,Bataguassu,MS
220150,2201507,Batalha,PI
270070,2700706,Batalha,AL
350590,3505906,Batatais,SP
500200,5002001,Batayporã,MS
230210,2302107,Baturité,CE
350600,3506003,Bauru,SP
250180,2501807,Bayeux,PB
350610,3506102,Bebedouro,SP
230220,2302206,Beberibe,CE
230230,2302305,Bela Cruz,CE
500210,5002100,Bela Vista,MS
410275,4102752,Bela Vista da Caroba,PR
520330,5203302,Bela Vista de Goiás,GO
310600,3106002,Bela Vista de Minas,MG
210177,2101772,Bela Vista do Maranhão,MA
410280,4102802,Bela Vista do Paraíso,PR
220155,2201556,Bela Vista do Piauí,PI
420213,4202131,Bela Vista do Toldo,SC
210173,2101731,Belágua,MA
150140,1501402,Belém,PA
250190,2501906,Belém,PB
270080,2700805,Belém,AL
260150,2601508,Belém de Maria,PE
250200,2502003,Belém do Brejo do Cruz,PB
220157,2201572,Belém do Piauí,PI
260160,2601607,Belém do São Francisco,PE
330045,3300456,Belford Roxo,RJ
310610,3106101,Belmiro Braga,MG
420215,4202156,Belmonte,SC
290340,2903409,Belmonte,BA
290350,2903508,Belo Campo,BA
310620,3106200,Belo Horizonte,MG
260170,2601706,Belo Jardim,PE
270090,2700904,Belo Monte,AL
310630,3106309,Belo Oriente,MG
310640,3106408,Belo Vale,MG
150145,1501451,Belterra,PA
220160,2201606,Beneditinos,PI
210180,2101806,Benedito Leite,MA
420220,4202206,Benedito Novo,SC
150150,1501501,Benevides,PA
130060,1300607,Benjamin Constant,AM
430205,4302055,Benjamin Constant do Sul,RS
350620,3506201,Bento de Abreu,SP
240160,2401602,Bento Fernandes,RN
430210,4302105,Bento Gonçalves,RS
210190,2101905,Bequimão,MA
310650,3106507,Berilo,MG
310665,3106655,Berizal,MG
250205,2502052,Bernardino Batista,PB
350630,3506300,Bernardino de Campos,SP
210193,2101939,Bernardo do Mearim,MA
170320,1703206,Bernardo Sayão,TO
350635,3506359,Bertioga,SP
220170,2201705,Bertolínia,PI
310660,3106606,Bertópolis,MG
130063,1300631,Beruri,AM
260180,2601805,Betânia,PE
220173,2201739,Betânia do Piauí,PI
310670,3106705,Betim,MG
260190,2601904,Bezerros,PE
310680,3106804,Bias Fortes,MG
310690,3106903,Bicas,MG
420230,4202305,Biguaçu,SC
350640,3506409,Bilac,SP
310700,3107000,Biquinhas,MG
350650,3506508,Birigui,SP
350660,3506607,Biritiba-Mirim,SP
290360,2903607,Biritinga,BA
410290,4102901,Bituruna,PR
420240,4202404,Blumenau,SC
410300,4103008,Boa Esperança,PR
310710,3107109,Boa Esperança,MG
320100,3201001,Boa Esperança,ES
410302,4103024,Boa Esperança do Iguaçu,PR
350670,3506706,Boa Esperança do Sul,SP
220177,2201770,Boa Hora,PI
290370,2903706,Boa Nova,BA
250210,2502102,Boa Ventura,PB
410304,4103040,Boa Ventura de São Roque,PR
230240,2302404,Boa Viagem,CE
140010,1400100,Boa Vista,RR
250215,2502151,Boa Vista,PB
410305,4103057,Boa Vista da Aparecida,PR
430215,4302154,Boa Vista das Missões,RS
430220,4302204,Boa Vista do Buricá,RS
430222,4302220,Boa Vista do Cadeado,RS
210197,2101970,Boa Vista do Gurupi,MA
430223,4302238,Boa Vista do Incra,RS
130068,1300680,Boa Vista do Ramos,AM
430225,4302253,Boa Vista do Sul,RS
290380,2903805,Boa Vista do Tupim,BA
270100,2701001,Boca da Mata,AL
130070,1300706,Boca do Acre,AM
220180,2201804,Bocaina,PI
350680,3506805,Bocaina,SP
310720,3107208,Bocaina de Minas,MG
420243,4202438,Bocaina do Sul,SC
310730,3107307,Bocaiúva,MG
410310,4103107,Bocaiúva do Sul,PR
240165,2401651,Bodó,RN
260200,2602001,Bodocó,PE
500215,5002159,Bodoquena,MS
350690,3506904,Bofete,SP
350700,3507001,Boituva,SP
260210,2602100,Bom Conselho,PE
310740,3107406,Bom Despacho,MG
330050,3300506,Bom Jardim,RJ
260220,2602209,Bom Jardim,PE
210200,2102002,Bom Jardim,MA
420250,4202503,Bom Jardim da Serra,SC
520340,5203401,Bom Jardim de Goiás,GO
310750,3107505,Bom Jardim de Minas,MG
420253,4202537,Bom Jesus,SC
430230,4302303,Bom Jesus,RS
220190,2201903,Bom Jesus,PI
240170,2401701,Bom Jesus,RN
250220,2502201,Bom Jesus,PB
290390,2903904,Bom Jesus da Lapa,BA
310760,3107604,Bom Jesus da Penha,MG
290395,2903953,Bom Jesus da Serra,BA
210203,2102036,Bom Jesus das Selvas,MA
520350,5203500,Bom Jesus de Goiás,GO
310770,3107703,Bom Jesus do Amparo,MG
510185,5101852,Bom Jesus do Araguaia,MT
310780,3107802,Bom Jesus do Galho,MG
330060,3300605,Bom Jesus do Itabapoana,RJ
320110,3201100,Bom Jesus do Norte,ES
420257,4202578,Bom Jesus do Oeste,SC
410315,4103156,Bom Jesus do Sul,PR
150157,1501576,Bom Jesus do Tocantins,PA
170330,1703305,Bom Jesus do Tocantins,TO
350710,3507100,Bom Jesus dos Perdões,SP
210207,2102077,Bom Lugar,MA
430235,4302352,Bom Princípio,RS
220191,2201919,Bom Princípio do Piauí,PI
430237,4302378,Bom Progresso,RS
310790,3107901,Bom Repouso,MG
420260,4202602,Bom Retiro,SC
430240,4302402,Bom Retiro do Sul,RS
310800,3108008,Bom Sucesso,MG
410320,4103206,Bom Sucesso,PR
250230,2502300,Bom Sucesso,PB
350715,3507159,Bom Sucesso de Itararé,SP
410322,4103222,Bom Sucesso do Sul,PR
420245,4202453,Bombinhas,SC
140015,1400159,Bonfim,RR
310810,3108107,Bonfim,MG
220192,2201929,Bonfim do Piauí,PI
520355,5203559,Bonfinópolis,GO
310820,3108206,Bonfinópolis de Minas,MG
290400,2904001,Boninal,BA
260230,2602308,Bonito,PE
290405,2904050,Bonito,BA
150160,1501600,Bonito,PA
500220,5002209,Bonito,MS
310825,3108255,Bonito de Minas,MG
250240,2502409,Bonito de Santa Fé,PB
520357,5203575,Bonópolis,GO
250250,2502508,Boqueirão,PB
430245,4302451,Boqueirão do Leão,RS
220194,2201945,Boqueirão do Piauí,PI
280067,2800670,Boquim,SE
290410,2904100,Boquira,BA
350720,3507209,Borá,SP
350730,3507308,Boracéia,SP
130080,1300805,Borba,AM
250270,2502706,Borborema,PB
350740,3507407,Borborema,SP
310830,3108305,Borda da Mata,MG
350745,3507456,Borebi,SP
410330,4103305,Borrazópolis,PR
430250,4302501,Bossoroca,RS
310840,3108404,Botelhos,MG
350750,3507506,Botucatu,SP
310850,3108503,Botumirim,MG
290420,2904209,Botuporã,BA
420270,4202701,Botuverá,SC
430258,4302584,Bozano,RS
420280,4202800,Braço do Norte,SC
420285,4202859,Braço do Trombudo,SC
430260,4302600,Braga,RS
150170,1501709,Bragança,PA
350760,3507605,Bragança Paulista,SP
410335,4103354,Braganey,PR
270110,2701100,Branquinha,AL
310870,3108701,Brás Pires,MG
150172,1501725,Brasil Novo,PA
500230,5002308,Brasilândia,MS
310855,3108552,Brasilândia de Minas,MG
410337,4103370,Brasilândia do Sul,PR
170360,1703602,Brasilândia do Tocantins,TO
120010,1200104,Brasiléia,AC
220196,2201960,Brasileira,PI
530010,5300108,Brasília,DF
310860,3108602,Brasília de Minas,MG
510190,5101902,Brasnorte,MT
350770,3507704,Braúna,SP
310880,3108800,Braúnas,MG
520360,5203609,Brazabrantes,GO
310890,3108909,Brazópolis,MG
260240,2602407,Brejão,PE
320115,3201159,Brejetuba,ES
240180,2401800,Brejinho,RN
260250,2602506,Brejinho,PE
170370,1703701,Brejinho de Nazaré,TO
210210,2102101,Brejo,MA
350775,3507753,Brejo Alegre,SP
260260,2602605,Brejo da Madre de Deus,PE
210215,2102150,Brejo de Areia,MA
250280,2502805,Brejo do Cruz,PB
220198,2201988,Brejo do Piauí,PI
250290,2502904,Brejo dos Santos,PB
280070,2800704,Brejo Grande,SE
150175,1501758,Brejo Grande do Araguaia,PA
230250,2302503,Brejo Santo,CE
290430,2904308,Brejões,BA
290440,2904407,Brejolândia,BA
150178,1501782,Breu Branco,PA
150180,1501808,Breves,PA
520380,5203807,Britânia,GO
430265,4302659,Brochier,RS
350780,3507803,Brodowski,SP
350790,3507902,Brotas,SP
290450,2904506,Brotas de Macaúbas,BA
310900,3109006,Brumadinho,MG
290460,2904605,Brumado,BA
420287,4202875,Brunópolis,SC
420290,4202909,Brusque,SC
310910,3109105,Bueno Brandão,MG
310920,3109204,Buenópolis,MG
260270,2602704,Buenos Aires,PE
290470,2904704,Buerarema,BA
310925,3109253,Bugre,MG
